1.868950,-3.090696,-3.003663
1.869358,-3.084249,-2.998828
1.869759,-3.090696,-2.982711
1.870160,-3.087472,-3.003663
1.870561,-3.079414,-3.008498
1.870962,-3.085861,-3.005275
1.871363,-3.079414,-2.997216
1.871764,-3.060073,-2.981099
1.872166,-3.084249,-3.008498
1.872567,-3.069744,-3.010110
1.872968,-3.097143,-3.000440
1.873370,-3.077802,-3.003663
1.873771,-3.071355,-3.000440
1.874172,-3.072967,-2.981099
1.874575,-3.072967,-2.974652
1.874977,-3.085861,-3.008498
1.875378,-3.077802,-3.003663
1.875779,-3.111649,-3.003663
1.876180,-3.069744,-2.989158
1.876581,-3.084249,-2.990769
1.876983,-3.071355,-3.061685
1.877384,-3.072967,-3.008498
1.877786,-3.081026,-3.000440
1.878188,-3.085861,-3.008498
1.878591,-3.071355,-3.008498
1.878993,-3.072967,-2.966593
1.879394,-3.081026,-3.010110
1.879795,-3.119707,-3.006886
1.880196,-3.060073,-3.003663
1.880597,-3.064909,-3.000440
1.880999,-3.074579,-2.993993
1.881401,-3.082637,-3.008498
1.881802,-3.074579,-2.987546
1.882205,-3.079414,-2.993993
1.882607,-3.100366,-3.014945
1.883008,-3.077802,-3.010110
1.883410,-3.068132,-2.992381
1.883811,-3.063297,-2.984323
1.884212,-3.064909,-2.984323
1.884613,-3.072967,-2.979487
1.885015,-3.068132,-2.976264
1.885417,-3.076190,-2.993993
1.885819,-3.055238,-2.992381
1.886221,-3.066520,-2.982711
1.886624,-3.071355,-2.989158
1.887026,-3.071355,-2.993993
1.887427,-3.064909,-2.977875
1.887828,-3.056850,-2.985934
1.888229,-3.076190,-2.998828
1.888631,-3.058462,-2.977875
1.889033,-3.079414,-2.989158
1.889434,-3.056850,-2.966593
1.889836,-3.066520,-2.981099
1.890237,-3.060073,-2.974652
1.890638,-3.035897,-2.968205
1.891040,-3.034286,-2.981099
1.891441,-3.053627,-2.985934
1.891842,-3.056850,-2.968205
1.892243,-3.050403,-2.992381
